AccountId,AccountNumber,AccountType,ProductCode,BranchCode,CIF Number,Balance,AccontOpenDate,Status,ATMCardNumber,ATMPin,NB_UserId,NB_Password
,40037769805001,DEMAT,DEMAT,819,9879183617,1589956,10/15/2018,Open,359793355546604,5190,400375001,Bank#0985
,40037769703982,Recurring Deposit,Recurring Deposit,820,6978449041,168063,5/1/2018,Open,251704563148625,8486,400373982,Bank*456
,40037769814721,Recurring Deposit,Recurring Deposit,821,5031953700,1173351,11/23/2018,Open,284543017100396,3138,400374721,Bank^2098
,40037769761032,DEMAT,DEMAT,822,3947949950,594580,7/24/2018,Open,350264632564339,9855,400371032,Bank^2098
,40037769832705,Fixed Deposit,Fixed Deposit,823,3788331973,1599165,3/31/2018,Open,212032795255663,8963,400372705,Bank^2098
,40037769759089,Fixed Deposit,Fixed Deposit,824,8628279639,1095330,11/8/2018,Open,356303944926965,2113,400379089,Bank&342
,40037769780649,Savings,Savings,825,4293718424,135596,12/13/2018,Open,238435778092884,1419,400370649,Bank@3
,40037769978101,Current,Current,826,4995792030,1184613,2/2/2018,Open,281525547545373,5827,400378101,Bank&342
,40037769864257,Fixed Deposit,Fixed Deposit,827,6492559627,270149,11/5/2018,Open,231327503957388,2258,400374257,Bank^2098
,40037769945582,Current,Current,828,6776785313,318762,2/18/2018,Open,226375049408332,1391,400375582,Bank&342
,40037769773888,Current,Current,342,7875133666,1679095,1/4/2018,Open,322407008211596,3835,400373888,Bank@3
,40037769969469,Recurring Deposit,Recurring Deposit,343,7520031809,1241673,4/14/2018,Closed,288841613913108,2853,400379469,Bank@3
,40037769994710,Savings,Savings,344,5584446892,1609786,1/29/2018,Open,263148026834818,5195,400374710,Bank@3
,40037769835109,Fixed Deposit,Fixed Deposit,345,9107031521,849483,12/3/2018,Open,298681830788020,5720,400375109,Bank^2098
,40037769710910,Recurring Deposit,Recurring Deposit,346,5699128366,502167,3/6/2018,Open,311587534863808,7960,400370910,Bank*456
,40037769713685,Fixed Deposit,Fixed Deposit,347,5063648809,1408148,9/22/2018,Open,269411845252035,5306,400373685,Bank*456
,40037769790766,Fixed Deposit,Fixed Deposit,348,9218386670,635096,10/25/2018,Open,261926305319714,4342,400370766,Bank@3
,40037769837706,Recurring Deposit,Recurring Deposit,349,9576189938,1337769,12/20/2018,Open,307487755105472,6182,400377706,Bank^2098
,40037769928189,Recurring Deposit,Recurring Deposit,350,2010439570,752497,11/16/2018,Open,225370502108291,7752,400378189,Bank*456
,40037769690879,Current,Current,351,5652312218,513567,7/29/2018,Open,229424428681031,5732,400370879,Bank@3
,40037769770188,Fixed Deposit,Fixed Deposit,352,7221977569,130170,8/7/2018,Open,286441566045800,4084,400370188,Bank&342
,40037769723632,DEMAT,DEMAT,353,4344152568,1803398,2/4/2018,Open,357175080155164,3105,400373632,Bank@3
,40037769858799,Savings,Savings,354,2460473784,932983,12/15/2018,Open,315704431163335,7261,400378799,Bank&342
,40037769732167,Fixed Deposit,Fixed Deposit,355,9346854526,871761,6/13/2018,Closed,310909480464228,2737,400372167,Bank*456
,40037769785781,Fixed Deposit,Fixed Deposit,356,5955034158,1690119,10/15/2018,Open,356580226574516,1195,400375781,Bank&342
,40037769898334,Fixed Deposit,Fixed Deposit,357,8564117723,30258,8/2/2018,Open,357777193699989,8368,400378334,Bank@3
,40037769826769,Savings,Savings,358,8199549960,1750829,4/11/2018,Open,334752891935723,7601,400376769,Bank*456
,40037769692476,Recurring Deposit,Recurring Deposit,359,6652979141,476997,8/30/2018,Open,278072455267616,3472,400372476,Bank@3
,40037769957013,Recurring Deposit,Recurring Deposit,360,1958621706,1306065,4/15/2018,Open,214171745536786,9621,400377013,Bank@3
,40037769897129,Recurring Deposit,Recurring Deposit,361,8061481648,133491,9/11/2018,Closed,236916159888501,5449,400377129,Bank@3
,40037769748364,Current,Current,362,5923562792,1126357,9/30/2018,Open,289383116604926,3484,400378364,Bank#0985
,40037769863239,Fixed Deposit,Fixed Deposit,363,1906449041,49837,7/25/2018,Open,231420778601776,2856,400373239,Bank*456
,40037769783040,Recurring Deposit,Recurring Deposit,364,8816861307,727706,2/10/2018,Open,217664138063824,3800,400373040,Bank&342
,40037769811370,Savings,Savings,365,1139285557,1357904,9/15/2018,Open,268342198653109,2066,400371370,Bank#0985
,40037769771991,Current,Current,366,2312499274,740786,12/2/2018,Open,250448172748782,1151,400371991,Bank^2098
,40037769881111,Recurring Deposit,Recurring Deposit,367,5992215910,873813,7/14/2018,Open,219091049656354,7322,400371111,Bank&342
,40037769703143,Fixed Deposit,Fixed Deposit,368,1418790906,817218,5/30/2018,Open,345064303461410,8479,400373143,Bank&342
,40037769870104,Current,Current,369,2950763668,53869,9/20/2018,Open,231446552626751,9206,400370104,Bank#0985
,40037769730886,Recurring Deposit,Recurring Deposit,370,1126909749,1821496,3/17/2018,Open,273800868712991,6608,400370886,Bank@3
,40037769797108,Savings,Savings,371,8260176241,508383,6/16/2018,Open,355886929619925,7225,400377108,Bank&342
,40037769832918,Recurring Deposit,Recurring Deposit,372,4461295199,470930,2/28/2018,Open,235582272085542,2166,400372918,Bank@3
,40037769728662,Fixed Deposit,Fixed Deposit,373,6753766571,813885,5/9/2018,Closed,217741245902677,3146,400378662,Bank&342
,40037769682414,Savings,Savings,374,5584353970,1879230,3/2/2018,Open,211253174959865,2426,400372414,Bank&342
,40037769969699,Current,Current,375,1563847711,652461,5/25/2018,Open,281607973069198,3935,400379699,Bank*456
,40037769875107,DEMAT,DEMAT,376,4509163342,871395,2/19/2018,Open,287212138813445,2174,400375107,Bank&342
,40037769959634,DEMAT,DEMAT,377,3280806799,1811576,6/17/2018,Open,286167721218240,3293,400379634,Bank^2098
,40037769982183,Fixed Deposit,Fixed Deposit,378,3480566853,1063365,10/27/2018,Open,224895542088146,4678,400372183,Bank&342
,40037769899335,Fixed Deposit,Fixed Deposit,379,1090120942,695896,3/8/2018,Open,352054856586256,1222,400379335,Bank#0985
,40037769834846,DEMAT,DEMAT,380,6270995062,666569,6/23/2018,Open,306671011167496,2088,400374846,Bank^2098
,40037769972622,Current,Current,381,4476225828,1024739,9/5/2018,Open,338368734454162,8897,400372622,Bank^2098
,40037769983087,DEMAT,DEMAT,382,5842680144,77434,10/14/2018,Open,239151679329263,4035,400373087,Bank#0985
,40037769878845,Savings,Savings,383,5209534472,1695314,2/20/2018,Open,241735076284703,6950,400378845,Bank^2098
,40037769878041,DEMAT,DEMAT,384,4737714574,563942,9/12/2018,Open,231753902243726,6460,400378041,Bank*456
,40037769717866,Current,Current,385,3332363066,586409,1/26/2018,Closed,342820897602088,7323,400377866,Bank@3
,40037769750562,DEMAT,DEMAT,386,5233249148,571688,4/10/2018,Open,274419642815870,3319,400370562,Bank@3
,40037769941605,Recurring Deposit,Recurring Deposit,387,3922511874,346407,1/14/2018,Open,274536876074646,9976,400371605,Bank&342
,40037769821037,DEMAT,DEMAT,388,2752750832,279320,5/13/2018,Open,362529332799699,3436,400371037,Bank&342
,40037769753054,Recurring Deposit,Recurring Deposit,389,3732501913,87314,6/26/2018,Open,346390252752266,6104,400373054,Bank#0985
,40037769695797,Fixed Deposit,Fixed Deposit,390,3769102003,1761874,1/6/2018,Open,335014447526389,7910,400375797,Bank@3
,40037769730373,Savings,Savings,391,1440546601,1651496,8/27/2018,Closed,223877382610142,2276,400370373,Bank@3
,40037769781507,Fixed Deposit,Fixed Deposit,392,6574333102,516885,11/13/2018,Open,318992280623033,4759,400371507,Bank#0985
,40037769906720,Current,Current,393,1119952789,1538079,5/12/2018,Open,336914349907084,1537,400376720,Bank@3
,40037769704138,Savings,Savings,394,8928235522,385587,12/29/2018,Open,290602518297899,3385,400374138,Bank&342
,40037769894839,Recurring Deposit,Recurring Deposit,395,4882708479,818131,7/25/2018,Open,326692418954431,8545,400374839,Bank@3
,40037769762454,Current,Current,396,3505668916,1041190,5/26/2018,Open,270760682837954,2283,400372454,Bank#0985
,40037769777442,Current,Current,397,7337683239,502546,7/19/2018,Open,321829817345495,1464,400377442,Bank^2098
,40037769711157,Fixed Deposit,Fixed Deposit,398,4185625584,316257,4/4/2018,Open,300469019351547,9681,400371157,Bank@3
,40037769854488,Savings,Savings,399,8017281251,1968765,2/28/2018,Open,238007751835917,1144,400374488,Bank*456
,40037769777002,Recurring Deposit,Recurring Deposit,400,7584132067,1922232,1/8/2018,Open,286513705459997,4957,400377002,Bank*456
,40037769694304,Fixed Deposit,Fixed Deposit,401,9012713982,724878,12/19/2018,Open,329007414590157,8948,400374304,Bank^2098
,40037769827372,Current,Current,402,3784067363,67835,2/10/2018,Open,333875053500322,6815,400377372,Bank&342
,40037769981658,Current,Current,403,6688113692,945053,6/9/2018,Closed,263810804678352,9611,400371658,Bank^2098
,40037769999593,Recurring Deposit,Recurring Deposit,404,6194746637,1823175,3/27/2018,Open,361606269603588,7953,400379593,Bank^2098
,40037769962184,DEMAT,DEMAT,405,1743876309,1019353,7/26/2018,Open,319531129840088,6396,400372184,Bank#0985
,40037769977537,Current,Current,406,2688886765,1190935,1/4/2018,Open,362733527317090,5578,400377537,Bank*456
,40037769840143,Fixed Deposit,Fixed Deposit,407,1911202043,1526670,3/6/2018,Open,282022002556770,7621,400370143,Bank*456
,40037769719936,Fixed Deposit,Fixed Deposit,408,7186303255,1923339,9/2/2018,Open,306399625401299,9519,400379936,Bank#0985
,40037769805452,Recurring Deposit,Recurring Deposit,409,5432257245,592041,3/16/2018,Open,258329401102007,7911,400375452,Bank*456
,40037769818875,Recurring Deposit,Recurring Deposit,410,3319083659,948272,2/19/2018,Open,242687458914480,9850,400378875,Bank@3
,40037769994415,Fixed Deposit,Fixed Deposit,411,8102915426,1230608,7/23/2018,Open,303286803809458,2351,400374415,Bank*456
,40037769973237,DEMAT,DEMAT,412,2387079657,1063981,3/18/2018,Open,270020885301872,7801,400373237,Bank#0985
,40037769962037,DEMAT,DEMAT,413,5277291718,810786,1/24/2018,Open,311081131761261,4641,400372037,Bank*456
,40037769805025,Savings,Savings,414,9902647707,416384,12/30/2018,Open,293052397629359,3140,400375025,Bank#0985
,40037769816247,Recurring Deposit,Recurring Deposit,415,6797431571,1381059,2/8/2018,Closed,292374838766350,6148,400376247,Bank#0985
,40037769932110,Recurring Deposit,Recurring Deposit,416,3631284500,104892,1/31/2018,Open,363766432537251,2711,400372110,Bank*456
,40037769898584,Savings,Savings,417,8506425588,267615,9/4/2018,Open,309573444191067,3196,400378584,Bank*456
,40038770921502,Recurring Deposit,Recurring Deposit,418,5898459072,1685045,4/1/2018,Open,296065376547666,1892,400381502,Bank#0985
,40038770742239,Fixed Deposit,Fixed Deposit,419,7970611625,52943,10/15/2018,Open,292583987370064,9385,400382239,Bank#0985
,40038770822163,Fixed Deposit,Fixed Deposit,420,4174253637,1243068,1/25/2018,Open,212253769558075,5569,400382163,Bank@3
,40038770703762,Current,Current,421,3322148059,411166,12/8/2018,Closed,297004283944137,7846,400383762,Bank@3
,40038770679496,Current,Current,422,7644694827,1982213,10/15/2018,Open,210299573987805,8868,400389496,Bank@3
,40038770884176,Recurring Deposit,Recurring Deposit,423,2400859162,1706138,12/28/2018,Open,303480602481712,7545,400384176,Bank#0985
,40038770891700,Fixed Deposit,Fixed Deposit,424,7554674004,945921,5/7/2018,Open,211803717553098,1123,400381700,Bank#0985
,40038770771200,DEMAT,DEMAT,425,9698529615,588533,11/1/2018,Open,251998543728799,1735,400381200,Bank^2098
,40038770880854,Recurring Deposit,Recurring Deposit,426,9923071510,1035963,4/9/2018,Open,333673333675488,8526,400380854,Bank^2098
,40038770964550,Fixed Deposit,Fixed Deposit,427,9118899777,1365963,12/30/2018,Open,235049144284422,9648,400384550,Bank^2098
,40038770799966,Savings,Savings,428,2922146593,1705397,9/25/2018,Open,251945627509366,8454,400389966,Bank*456
,40038770971649,DEMAT,DEMAT,429,1207023121,450459,10/23/2018,Open,360932557161409,4125,400381649,Bank&342
,40038770791937,Savings,Savings,430,7401886740,1733279,6/16/2018,Open,215927159740443,6153,400381937,Bank&342
,40038770933401,Savings,Savings,431,5663487044,815828,7/31/2018,Open,243993570349841,3707,400383401,Bank@3
,40038770988007,Savings,Savings,432,5879423246,1434730,3/8/2018,Open,298469000071421,9930,400388007,Bank*456
,40038770726205,Current,Current,433,4747913490,1768917,3/9/2018,Closed,245861359977287,2366,400386205,Bank#0985
,40038770814421,Fixed Deposit,Fixed Deposit,434,1151473795,1543608,5/7/2018,Open,304325243962664,1408,400384421,Bank&342
,40038770970442,Fixed Deposit,Fixed Deposit,435,5414696811,1627684,9/24/2018,Open,343423518665661,3544,400380442,Bank*456
,40038770777295,Current,Current,436,6981119625,466053,2/28/2018,Open,267785926713068,5672,400387295,Bank*456
,40038770997470,Recurring Deposit,Recurring Deposit,437,8343369766,588067,1/23/2018,Open,273914080926627,4228,400387470,Bank^2098
,40038770794545,Fixed Deposit,Fixed Deposit,438,3475793978,206234,8/11/2018,Open,217934378224262,8992,400384545,Bank@3
,40038770823864,Current,Current,439,7899513155,319188,4/6/2018,Open,250730337475394,8682,400383864,Bank#0985
,40038770788442,DEMAT,DEMAT,440,7882379258,20340,7/10/2018,Open,260772722085102,3279,400388442,Bank#0985
,40038770781402,Recurring Deposit,Recurring Deposit,441,7065715624,1706869,8/28/2018,Open,361595331786174,8374,400381402,Bank&342
,40038770750409,Current,Current,442,1361246524,1796855,12/27/2018,Open,268721761497405,5337,400380409,Bank*456
,40038770865380,Current,Current,443,4223905934,1550946,5/19/2018,Open,284812833841411,6863,400385380,Bank#0985
,40038770800719,DEMAT,DEMAT,444,4137483002,1994974,2/12/2018,Open,238247905534514,6277,400380719,Bank#0985
,40038770750301,Current,Current,445,4463522124,810675,4/24/2018,Closed,231101162974035,1342,400380301,Bank&342
,40038770939921,Fixed Deposit,Fixed Deposit,446,2044168128,23716,1/6/2018,Open,284793902855067,5697,400389921,Bank&342
,40038770948138,Recurring Deposit,Recurring Deposit,447,3257048159,368740,10/23/2018,Open,292214901155481,6857,400388138,Bank&342
,40038770987551,DEMAT,DEMAT,542,1908673511,544814,9/12/2018,Open,248509579732420,4467,400387551,Bank#0985
,40038770812020,Savings,Savings,543,1993232641,873558,9/8/2018,Open,254254318636239,2866,400382020,Bank#0985
,40038770718871,DEMAT,DEMAT,544,6775816850,694888,1/16/2018,Open,362207361767059,1438,400388871,Bank#0985
,40038770973301,Fixed Deposit,Fixed Deposit,545,4495762100,1800552,4/16/2018,Closed,223718938067588,1603,400383301,Bank@3
,40038770838474,Savings,Savings,546,5742301685,351486,7/20/2018,Open,296639616935586,9417,400388474,Bank@3
,40038770678809,Recurring Deposit,Recurring Deposit,547,9615168166,461712,8/21/2018,Open,230651806755008,3461,400388809,Bank@3
,40038770963010,Fixed Deposit,Fixed Deposit,548,6913636109,1483434,7/26/2018,Open,346803217005704,8679,400383010,Bank*456
,40038770995789,Savings,Savings,549,3541863123,1358095,10/21/2018,Open,344487430437179,6368,400385789,Bank#0985
,40038770853836,Savings,Savings,550,2004790070,387628,9/13/2018,Open,293633388897818,8821,400383836,Bank#0985
,40038770966550,DEMAT,DEMAT,551,6542396220,559072,4/12/2018,Open,241279025781840,3804,400386550,Bank#0985
,40038770950307,Recurring Deposit,Recurring Deposit,552,1533309397,1694848,1/6/2018,Open,321937619541606,3026,400380307,Bank#0985
,40038770736604,Current,Current,553,9779101740,562854,10/16/2018,Open,247908172561272,5232,400386604,Bank&342
,40038770777585,Recurring Deposit,Recurring Deposit,554,2040133939,484464,2/28/2018,Open,342783256093043,5377,400387585,Bank^2098
,40038770843555,DEMAT,DEMAT,555,5420658068,1239101,3/10/2018,Open,315482607750663,3953,400383555,Bank^2098
,40038770897287,Savings,Savings,556,8236934522,1018790,9/11/2018,Open,246080080886706,9927,400387287,Bank*456
,40038770967851,Current,Current,557,9154814683,718201,10/3/2018,Closed,284911131101657,2583,400387851,Bank#0985
,40038770944411,Fixed Deposit,Fixed Deposit,558,8445406373,222061,11/3/2018,Open,294918915643505,3771,400384411,Bank@3
,40038770827857,Savings,Savings,559,8369139376,36898,10/9/2018,Open,235698731843834,7531,400387857,Bank@3
,40038770686300,DEMAT,DEMAT,560,1586987223,1107752,1/5/2018,Open,233361793589518,8261,400386300,Bank^2098
,40038770699402,DEMAT,DEMAT,561,6227576552,1425,4/10/2018,Open,226047040736540,2889,400389402,Bank*456
,40038770887647,Current,Current,562,3671980888,767589,10/2/2018,Open,333555281825985,3379,400387647,Bank^2098
,40038770816496,Current,Current,563,3346361713,720667,1/1/2018,Open,236895814459051,4640,400386496,Bank&342
,40038770812405,Recurring Deposit,Recurring Deposit,564,4142521615,170180,12/20/2018,Open,316039411772834,9862,400382405,Bank*456
,40038770839288,Recurring Deposit,Recurring Deposit,565,6880044594,974128,7/29/2018,Open,358275314045238,7943,400389288,Bank&342
,40038770683643,Fixed Deposit,Fixed Deposit,566,6681148425,1063597,9/2/2018,Open,219375316567396,7156,400383643,Bank*456
,40038770970884,Current,Current,567,1494901716,959260,4/27/2018,Open,253684849670744,2481,400380884,Bank*456
,40038770977383,Current,Current,568,1076732452,1586621,3/24/2018,Open,311640947571233,3862,400387383,Bank^2098
,40038770790485,Savings,Savings,569,7654505693,1241339,3/14/2018,Closed,234302348652603,1953,400380485,Bank&342
,40038770707139,Fixed Deposit,Fixed Deposit,570,4885682662,760223,1/15/2018,Open,266314188140744,8674,400387139,Bank^2098
,40038770917656,Recurring Deposit,Recurring Deposit,571,7777113130,836533,5/4/2018,Open,244546000976838,9260,400387656,Bank^2098
,40038770877882,Savings,Savings,572,6863499169,370877,10/8/2018,Open,265030958418135,6940,400387882,Bank@3
,40038770811089,Fixed Deposit,Fixed Deposit,573,6509563182,1565373,5/1/2018,Open,320567705148827,9967,400381089,Bank@3
,40038770686974,Current,Current,574,6523962828,1994755,5/30/2018,Open,227658272311918,8194,400386974,Bank@3
,40038770726321,Savings,Savings,575,4670556870,629943,6/19/2018,Closed,287375604013360,7101,400386321,Bank*456
,40038770752467,Recurring Deposit,Recurring Deposit,576,7565110733,680231,1/14/2018,Open,341092096548793,6030,400382467,Bank&342
,40038770731102,Current,Current,577,9767673080,527223,9/22/2018,Open,231280023684026,2489,400381102,Bank*456
,40038770797261,Savings,Savings,578,8620911571,624741,11/2/2018,Open,269511084184583,9977,400387261,Bank^2098
,40038770794577,DEMAT,DEMAT,579,9698865999,639871,11/13/2018,Open,209135398362044,1277,400384577,Bank*456
,40038770814041,Fixed Deposit,Fixed Deposit,580,5616235721,747191,10/12/2018,Open,347871774746500,6880,400384041,Bank@3
,40038770974986,DEMAT,DEMAT,581,8502224496,533918,10/13/2018,Open,302791658081400,4640,400384986,Bank#0985
,40038770929964,DEMAT,DEMAT,582,9016094631,413116,7/21/2018,Open,249814636254807,3312,400389964,Bank@3
,40038770882479,Fixed Deposit,Fixed Deposit,583,6216804851,606827,11/2/2018,Open,367712378159381,1228,400382479,Bank#0985
,40038770701377,Fixed Deposit,Fixed Deposit,584,2473475649,498760,10/7/2018,Open,277463274454190,2697,400381377,Bank@3
,40038770920382,DEMAT,DEMAT,585,5627840288,1660272,9/18/2018,Open,245965851538350,1508,400380382,Bank^2098
,40038770721343,Savings,Savings,586,8122496069,454844,12/14/2018,Open,356344394282806,9517,400381343,Bank@3
,40038770939632,Current,Current,587,4756389919,578514,12/1/2018,Closed,339879454458801,4071,400389632,Bank#0985
,40038770767554,DEMAT,DEMAT,588,2249369570,1661103,3/17/2018,Open,354913421954217,7521,400387554,Bank&342
,40038770704688,DEMAT,DEMAT,589,2497047434,706482,4/15/2018,Open,314234944764130,7714,400384688,Bank#0985
,40038770749817,Fixed Deposit,Fixed Deposit,590,4188462413,1307376,5/4/2018,Open,285078067333010,6376,400389817,Bank#0985
,40038770859030,Current,Current,591,1989650091,1507470,10/8/2018,Open,321255137621859,4514,400389030,Bank@3
,40038770907967,Fixed Deposit,Fixed Deposit,592,4452805721,1597706,4/8/2018,Open,237757181624865,2235,400387967,Bank&342
,40038770787102,Fixed Deposit,Fixed Deposit,593,9599889859,848857,5/19/2018,Open,358140485328478,6858,400387102,Bank@3
,40038770992798,Savings,Savings,594,9903214618,1067921,1/21/2018,Open,305214110824355,7752,400382798,Bank^2098
,40038770831529,Fixed Deposit,Fixed Deposit,595,7590077872,159858,10/10/2018,Open,282748579403659,4100,400381529,Bank^2098
,40038770971001,DEMAT,DEMAT,596,5602685734,1061529,7/4/2018,Open,243193877600859,3605,400381001,Bank^2098
,40038770950653,Savings,Savings,597,7896790117,1585217,11/11/2018,Open,267478014829810,6609,400380653,Bank#0985
,40038770913565,Savings,Savings,598,7876786766,711112,6/20/2018,Open,276538600395980,7735,400383565,Bank#0985
,40038770994622,Current,Current,599,4934088259,1105234,9/1/2018,Closed,236630933155338,9812,400384622,Bank^2098
,40038770690965,Savings,Savings,600,1262361647,1107453,4/29/2018,Open,323454911235111,5375,400380965,Bank^2098
,40038770984442,Savings,Savings,601,6369724357,1283082,11/20/2018,Open,272368131727986,2577,400384442,Bank&342
,40038770857809,Current,Current,602,2034104347,624319,10/23/2018,Open,283406053311028,7852,400387809,Bank@3
,40038770870852,Savings,Savings,603,5396674364,364437,3/7/2018,Open,364132465124291,4912,400380852,Bank*456
,40038770819716,Current,Current,604,9810095803,1068850,1/7/2018,Open,241543985467958,5780,400389716,Bank@3
,40038770849434,Recurring Deposit,Recurring Deposit,605,7651935501,1354280,11/16/2018,Closed,285322396337965,6999,400389434,Bank#0985
,40038770851652,Savings,Savings,606,8516820777,1657095,1/1/2019,Open,226809791797053,3398,400381652,Bank&342
,40038770772730,Current,Current,607,2710489139,278542,9/9/2018,Open,220778499435159,3628,400382730,Bank&342
,40038770878356,Savings,Savings,608,7640602077,245311,12/20/2018,Open,233571403021149,7006,400388356,Bank^2098
,40038770708311,Fixed Deposit,Fixed Deposit,609,2045991527,932909,6/24/2018,Open,366657577884868,8362,400388311,Bank&342
,40038770886385,DEMAT,DEMAT,610,2987551161,650203,10/28/2018,Open,323549214071161,6849,400386385,Bank*456
,40038770755722,DEMAT,DEMAT,611,8923441831,1338225,1/28/2018,Open,341658401512724,9859,400385722,Bank@3
,40039771877424,Savings,Savings,612,3760832830,809338,5/16/2018,Open,211363446774841,1884,400397424,Bank^2098
,40039771963411,Current,Current,613,4397592510,1075877,11/1/2018,Open,227211403256946,3576,400393411,Bank^2098
,40039771939353,Fixed Deposit,Fixed Deposit,614,1470579281,856319,6/7/2018,Open,353897445737279,7004,400399353,Bank@3
,40039771757232,DEMAT,DEMAT,615,4885599793,1728120,3/23/2018,Open,320493837383210,8884,400397232,Bank^2098
,40039771764948,DEMAT,DEMAT,616,2286201048,1558001,12/24/2018,Open,277972199166118,4513,400394948,Bank*456
,40039771701513,Savings,Savings,617,2098147811,1697076,7/17/2018,Closed,362755908984805,2262,400391513,Bank^2098
,40039771681203,Recurring Deposit,Recurring Deposit,618,4928593688,805429,1/19/2018,Open,269235438170433,8108,400391203,Bank*456
,40039771796717,DEMAT,DEMAT,619,1622035847,344583,3/28/2018,Open,305842523454311,4257,400396717,Bank^2098
,40039771704923,DEMAT,DEMAT,620,8419560726,79370,10/20/2018,Open,325813364668609,9235,400394923,Bank@3
,40039771861872,Savings,Savings,621,7319768449,14483,11/13/2018,Open,227631589006830,8427,400391872,Bank#0985
,40039771763129,Savings,Savings,622,4387048850,842494,7/21/2018,Open,318529188328705,8372,400393129,Bank&342
,40039771952937,Recurring Deposit,Recurring Deposit,623,5643015577,964755,4/27/2018,Open,238257703464158,4345,400392937,Bank*456
,40039771796746,DEMAT,DEMAT,624,1760797951,1829915,2/27/2018,Open,315550234794629,7720,400396746,Bank#0985
,40039771699885,DEMAT,DEMAT,625,7291307581,542667,7/26/2018,Open,287230054180537,2499,400399885,Bank@3
,40039771758305,Recurring Deposit,Recurring Deposit,626,5019959920,1560679,5/2/2018,Open,209057730680591,5517,400398305,Bank*456
,40039771760080,DEMAT,DEMAT,627,7258857214,1619656,8/31/2018,Open,246293304836560,2097,400390080,Bank#0985
,40039771868030,Recurring Deposit,Recurring Deposit,628,3711296296,629769,8/28/2018,Open,248570743940596,4996,400398030,Bank@3
,40039771684784,Recurring Deposit,Recurring Deposit,629,9414041793,1151155,4/9/2018,Closed,316569411134912,3119,400394784,Bank@3
,40039771778211,Fixed Deposit,Fixed Deposit,630,8067374652,800591,6/7/2018,Open,298181410072592,6868,400398211,Bank#0985
,40039771963437,DEMAT,DEMAT,631,4157808792,761462,9/7/2018,Open,245276606847876,5757,400393437,Bank&342
,40039771895143,Recurring Deposit,Recurring Deposit,632,4222251536,1507271,9/9/2018,Open,233075501115411,3726,400395143,Bank^2098
,40039771690361,Current,Current,633,1124701093,921309,6/11/2018,Open,267458900684317,7337,400390361,Bank&342
,40039771798343,Savings,Savings,634,7712594312,405641,7/12/2018,Open,300188902046368,3794,400398343,Bank^2098
,40039771925421,Current,Current,635,6072954805,911057,1/7/2018,Closed,227050265699519,6686,400395421,Bank*456
,40039771810534,Recurring Deposit,Recurring Deposit,636,9539674929,697400,10/14/2018,Open,303353636136658,4662,400390534,Bank*456
,40039771798229,Savings,Savings,637,3941242315,815045,9/1/2018,Open,221145277013570,1604,400398229,Bank@3
,40039771847387,Current,Current,638,8380165241,445293,12/15/2018,Open,291095390117278,8305,400397387,Bank#0985
,40039771696195,DEMAT,DEMAT,639,2304447220,1290313,7/8/2018,Open,243433821226239,1175,400396195,Bank&342
,40039771953048,Recurring Deposit,Recurring Deposit,640,5387741379,793280,10/6/2018,Open,357539946875985,2125,400393048,Bank&342
,40039771920589,DEMAT,DEMAT,641,3395747588,77001,3/25/2018,Open,352372644107911,5126,400390589,Bank*456
,40039771827731,Recurring Deposit,Recurring Deposit,642,2387318897,790663,1/12/2018,Open,210866334478691,4770,400397731,Bank&342
,40039771845819,Savings,Savings,643,7683172335,369415,10/21/2018,Open,346071659963972,2070,400395819,Bank@3
,40039771940900,Savings,Savings,644,4458088339,277107,8/28/2018,Open,274119830900439,8812,400390900,Bank^2098
,40039771929939,Fixed Deposit,Fixed Deposit,645,4227208204,1680398,9/24/2018,Open,291437548703765,9236,400399939,Bank@3
,40039771721182,Current,Current,646,9746797435,673602,12/17/2018,Open,349386517681590,2939,400391182,Bank&342
,40039771995985,Fixed Deposit,Fixed Deposit,647,1683968575,1057318,9/17/2018,Closed,297594269315797,2400,400395985,Bank^2098
,40039771723487,Recurring Deposit,Recurring Deposit,742,7001184810,1213248,10/8/2018,Open,302515776009100,5013,400393487,Bank#0985
,40039771806467,Recurring Deposit,Recurring Deposit,743,4153177858,1028969,6/13/2018,Open,294168439093458,5428,400396467,Bank*456
,40039771823385,DEMAT,DEMAT,744,9345092193,1956031,4/17/2018,Open,256917334392807,6172,400393385,Bank&342
,40039771761349,DEMAT,DEMAT,745,1294612444,475061,5/17/2018,Open,331095309467900,3141,400391349,Bank#0985
,40039771729095,Current,Current,746,2716867386,1162323,11/4/2018,Open,218019638760344,8074,400399095,Bank#0985
,40039771723630,DEMAT,DEMAT,747,2939826871,1833412,5/10/2018,Open,252120490221912,2761,400393630,Bank*456
,40039771780920,Fixed Deposit,Fixed Deposit,748,7871544649,748504,4/4/2018,Open,241039999183746,9155,400390920,Bank&342
,40039771769209,Current,Current,749,4804975928,1092807,6/3/2018,Open,224146077316743,8046,400399209,Bank#0985
,40039771893908,Current,Current,750,7073098336,1493767,10/23/2018,Open,298142677946351,9721,400393908,Bank@3
,40039771997610,Current,Current,751,2350504425,1829272,12/14/2018,Open,257362280291480,9278,400397610,Bank@3
,40039771689326,Recurring Deposit,Recurring Deposit,752,6370014282,1539583,8/28/2018,Open,318624147024076,4888,400399326,Bank&342
,40039771697549,DEMAT,DEMAT,753,9896666825,431221,2/14/2018,Closed,359708587939410,5019,400397549,Bank@3
